use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
2569019,66160,1794,27.1,7.1959443,26.5533,2.89,GA,61.68,A,2.9,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,45,2,A,17M14N07W28,
2569029,52599,3849,42.8,2.0732748,4.8441,57.39,OZ,42,A,40.99,A,1,07/22/2021,2359,17,M,13,N,08,W,34,"RH22B011","17211700011","",,G,29143,0,1704,55,1,A,17M13N08W34,
2569163,66782,5447,26.2,70.085,267.5,267.5,LB,235,A,214,A,1,06/24/2021,0100,17,M,12,N,07,W,04,"RH43A105","17211700105","",,G,29143,0,1704,927,1,A,17M12N07W04,
2568374,58834,3835,25,1.375,5.5,5.5,LB,22,A,22,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00C584","17211700584","",,G,29143,0,1704,143,2,A,17M14N06W30,
2568354,66160,1794,27.1,39.1170343,144.3433,15.71,GA,66.38,A,62.87,A,1,07/02/2021,0100,17,M,14,N,07,W,27,"OK86C105","17211700105","",,G,29143,0,1704,488,2,A,17M14N07W27,
2568354,66160,2291,2,2.886866,144.3433,15.71,GA,66.38,A,62.87,A,1,07/02/2021,0100,17,M,14,N,07,W,27,"OK86C105","17211700105","",,G,29143,0,1704,488,2,A,17M14N07W27,
2568423,64080,6003,10,1.07094,10.7094,157.96,OZ,395,A,46.46,A,1,07/08/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,187,1,A,17M13N08W29,
2568507,69491,,,,.2915,.03,GA,6,A,6,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00B584","17211700584","",,G,29143,0,1704,743,3,A,17M14N06W30,
2568516,49868,5802,51,.6375,1.25,1.25,LB,2.5,A,2.5,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00J584","17211700584","",,G,29143,0,1704,752,1,A,17M14N06W30,
2568518,50828,,,,2.7671,.34,GA,2.71,A,2.71,A,1,04/22/2021,0100,17,M,14,N,06,W,30,"OK00G584","17211700584","",,G,29143,0,1704,754,3,A,17M14N06W30,
2884799,64941,,,,4.5351,69.12,OZ,395,A,4.32,A,1,08/01/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,7,1,A,17M13N08W29,
2884801,70985,3946,24.5,5.4451005,22.2249,304.92,OZ,395,A,3.18,A,1,08/04/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,9,1,A,17M13N08W29,
2568268,61290,5990,25.2,1.465884,5.817,75,OZ,5,A,5,A,1,07/21/2021,1000,17,M,13,N,09,W,02,"KV10A159","17201700159","",,G,29143,0,1704,997,1,A,17M13N09W02,
2568172,52599,3849,42.8,19.0976168,44.6206,4.13,GA,49,A,41.96,A,1,06/24/2021,1500,17,M,12,N,07,W,05,"RH42A497","17211700497","",,O,29143,0,1704,650,1,A,17M12N07W05,
2568185,62921,4000,75,.4725,.63,.63,LB,1,A,1,A,1,06/09/2021,0100,17,M,14,N,06,W,30,"OK00I584","17211700584","",,G,29143,0,1704,423,2,A,17M14N06W30,
2568218,50440,5787,22.58,2.58581644,11.4518,161.44,OZ,214.2,A,24.46,A,1,07/13/2021,2359,17,M,12,N,07,W,21,"RH73A295","17191700295","",,G,29143,0,1704,659,1,A,17M12N07W21,
2999910,69322,401,98.5,54.6037705,55.4353,7.81,GA,7.81,A,7.81,A,1,09/02/2021,0300,17,M,13,N,09,W,05,"KV08F159","17201700159","",,G,4003,0,1701,3,2,A,17M13N09W05,
2568640,8470,,,,4.4957,61.68,OZ,55.91,A,5.14,A,1,07/05/2021,0100,17,M,13,N,08,W,33,"RH28A105","17211700105","",,G,29143,0,1704,1085,1,A,17M13N08W33,
2568459,66160,2291,2,.339956,16.9978,1.85,GA,7.5,A,7.42,A,1,07/16/2021,0100,17,M,13,N,07,W,33,"KV33A105","17211700105","",,G,29143,0,1704,491,2,A,17M13N07W33,
2568573,67523,6083,18.7,23.8207893,127.3839,13.94,GA,130.25,A,130.25,A,1,07/29/2021,2200,17,M,12,N,08,W,12,"RH49F497","17211700105","",,G,29143,0,1704,1058,1,A,17M12N08W12,X
2884823,64941,,,,37.6349,573.6,OZ,60,A,35.85,A,1,08/03/2021,2359,17,M,13,N,08,W,29,"RH20A011","17211700011","",,G,29143,0,1704,31,1,A,17M13N08W29,
2568895,30369,560,98,1104.6168,1127.16,1127.16,LB,94,A,93.93,A,1,06/09/2021,0200,17,M,14,N,07,W,28,"OK97A105","17211700105","",,G,29143,0,1704,311,1,A,17M14N07W28,
2568470,63468,,,,1.9948,29.76,OZ,127.5,A,4.65,A,1,06/14/2021,0200,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,166,3,A,17M14N07W28,
2568521,50828,,,,34.9952,4.3,GA,43,A,43,A,1,04/19/2021,1000,17,M,13,N,09,W,05,"KV08A123","17211700123","",,G,29143,0,1704,757,2,A,17M13N09W05,
2568525,58834,3835,25,.3125,1.25,1.25,LB,10,A,5,A,1,06/30/2021,1205,17,M,15,N,10,W,12,"UL89E159","17201700159","",,G,4003,0,1704,761,3,A,17M15N10W12,
4216512,65460,3946,24.5,8.221563,33.5574,3.5,GA,19,A,8,A,1,12/08/2021,1500,17,M,13,N,09,W,15,"KV27A123","17211700123","",,G,29143,0,1701,900,3,A,17M13N09W15,
4216513,56628,,,,15.0157,2,GA,19,A,8,A,1,12/08/2021,1500,17,M,13,N,09,W,15,"KV27A123","17211700123","",,G,29143,0,1701,901,2,A,17M13N09W15,
2569247,50827,,,,10.6197,1.26,GA,54.97,A,25,A,1,05/17/2021,0400,17,M,13,N,09,W,05,"KV15H123","17211700123","",,G,29143,0,1704,414,3,A,17M13N09W05,
2568303,52599,3849,42.8,.7636804,1.7843,21.14,OZ,15.1,A,15.1,A,1,07/17/2021,0500,17,M,13,N,09,W,22,"KV49D159","17201700159","",,G,29143,0,1704,666,3,A,17M13N09W22,
2568827,63468,,,,7.6602,114.28,OZ,278,A,28.57,A,1,07/10/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,823,1,A,17M12N07W20,
2569086,29543,560,98,74.578,76.1,76.1,LB,107,A,7.61,A,1,07/26/2021,2359,17,M,12,N,07,W,20,"RH73B295","17191700295","",,G,29143,0,1704,361,1,A,17M12N07W20,
2569135,63468,,,,3.987,59.48,OZ,66.38,A,14.87,A,1,06/07/2021,0200,17,M,14,N,07,W,27,"OK86C105","17211700105","",,G,29143,0,1704,611,2,A,17M14N07W27,
2568700,38517,,,,4.5119,62.46,OZ,20.5,A,4.88,A,1,07/30/2021,1030,17,M,13,N,09,W,15,"KV28A159","17201700159","",,G,29143,0,1704,540,1,A,17M13N09W15,
2568407,63468,,,,3.1746,47.36,OZ,214.2,A,11.84,A,1,07/05/2021,2359,17,M,12,N,07,W,21,"RH73A295","17191700295","",,G,29143,0,1704,207,1,A,17M12N07W21,
2569188,63468,,,,3.2624,48.67,OZ,20,A,5.07,A,1,06/14/2021,0100,17,M,14,N,07,W,23,"OK88A105","17211700105","",,G,29143,0,1704,627,3,A,17M14N07W23,
2569216,66160,1794,27.1,4.2826943,15.8033,1.72,GA,61.68,A,1.73,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,943,2,A,17M14N07W28,
2569223,67280,,,,49.4894,5.5,GA,122,A,22,A,1,07/21/2021,0800,17,M,15,N,10,W,12,"UL84C046","17211700046","",,G,3009,0,1704,390,3,A,17M15N10W12,
2568953,50440,5787,22.58,4.25608162,18.8489,265.72,OZ,278,A,40.26,A,1,07/13/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,1131,1,A,17M12N07W20,
2569000,64941,,,,24.1451,368,OZ,23,A,23,A,1,07/23/2021,0630,17,M,12,N,07,W,02,"MV01A159","17201700159","",,G,29143,0,1704,1146,2,A,17M12N07W02,
2568734,30369,560,98,169.2754,172.73,172.73,LB,23.03,A,23.03,A,1,05/06/2021,0130,17,M,13,N,09,W,05,"KV15D123","17211700123","",,G,29143,0,1704,256,1,A,17M13N09W05,
2569232,73071,,,,3.2487,48,OZ,20,A,6,A,1,06/22/2021,0100,17,M,10,N,06,W,03,"MT49F010","17211700010","",,G,29143,0,1704,399,3,A,17M10N06W03,
2569260,64941,,,,10.1829,155.2,OZ,9.7,A,9.7,A,1,07/17/2021,0500,17,M,13,N,09,W,22,"KV49E159","17201700159","",,G,29143,0,1704,71,4,A,17M13N09W22,
2569061,70985,3946,24.5,2.994341,12.2218,1.31,GA,6,A,3,A,1,06/30/2021,1205,17,M,15,N,10,W,13,"UL89F159","17201700159","",,G,4003,0,1704,896,1,A,17M15N10W13,
2569065,64088,3983,22.5,1.3907025,6.1809,.7,GA,9,A,9,A,1,07/17/2021,0800,17,M,13,N,09,W,11,"KV28C300","17201700300","",,G,4003,0,1704,900,3,A,17M13N09W11,
2569067,52599,3849,42.8,15.8144716,36.9497,3.42,GA,60.61,A,31.27,A,1,05/03/2021,0500,17,M,13,N,09,W,16,"KV27A105","17211700105","",,O,29143,0,1704,902,1,A,17M13N09W16,
2568574,63468,,,,2.6812,40,OZ,19,A,10,A,1,06/07/2021,0200,17,M,14,N,07,W,28,"OK96B105","17211700105","",,G,29143,0,1704,1059,2,A,17M14N07W28,
2568594,61290,5990,25.2,2.198826,8.7255,112.5,OZ,7.5,A,7.5,A,1,07/22/2021,0600,17,M,14,N,09,W,33,"KV09F159","17201700159","",,G,29143,0,1704,223,2,A,17M14N09W33,
2569234,50828,,,,13.0215,1.6,GA,43,A,16,A,1,07/06/2021,0400,17,M,13,N,09,W,05,"KV08A123","17211700123","",,G,29143,0,1704,401,2,A,17M13N09W05,
2569258,69491,,,,.6802,.07,GA,13,A,13,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00D584","17211700584","",,G,29143,0,1704,1189,3,A,17M14N06W30,
2568966,68809,151,21.49,3.745707,17.43,17.43,LB,20,A,17.43,A,1,04/12/2021,0600,17,M,14,N,07,W,23,"OK88A105","17211700105","",,G,29143,0,1704,872,2,A,17M14N07W23,
2568820,49868,5802,51,.255,.5,.5,LB,1,A,1,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00I584","17211700584","",,G,29143,0,1704,296,1,A,17M14N06W30,
2569015,63468,,,,2.6785,39.96,OZ,24.5,A,9.99,A,1,07/02/2021,0100,17,M,14,N,07,W,28,"OK86B105","17211700105","",,G,29143,0,1704,41,3,A,17M14N07W28,
2568247,62971,6004,17.6,5.708032,32.432,3.44,GA,55,A,55,A,1,07/21/2021,0500,17,M,13,N,09,W,06,"KV07A372","17211700372","",,G,29143,0,1704,122,1,A,17M13N09W06,
2568216,52599,3849,42.8,1.3149872,3.0724,36.4,OZ,26,A,26,A,1,07/17/2021,0500,17,M,13,N,09,W,22,"KV49A159","17201700159","",,G,29143,0,1704,981,3,A,17M13N09W22,
2568220,63468,,,,14.6824,219.04,OZ,107,A,54.76,A,1,07/08/2021,2359,17,M,12,N,07,W,20,"RH73B295","17191700295","",,G,29143,0,1704,661,1,A,17M12N07W20,
2569253,68809,151,21.49,28.356055,131.95,131.95,LB,131.95,A,131.95,A,1,04/19/2021,0500,17,M,14,N,07,W,06,"OK53A105","17211700105","",,G,29143,0,1704,1183,2,A,17M14N07W06,X
2569037,64080,6003,10,1.21434,12.1434,179.11,OZ,53,A,52.68,A,1,07/17/2021,2359,17,M,13,N,08,W,35,"RH30A011","17211700011","",,G,29143,0,1704,346,1,A,17M13N08W35,
2568425,56901,,,,2.7168,40.92,OZ,395,A,3.41,A,1,07/22/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,189,1,A,17M13N08W29,
2568689,63468,,,,16.645,1.94,GA,83.52,A,83.52,A,1,07/08/2021,0600,17,M,11,N,06,W,29,"HV76A284","17211700284","",,G,29143,0,1704,246,2,A,17M11N06W29,
2568696,64151,560,98,196,200,200,LB,20,A,20,A,1,07/25/2021,2230,17,M,13,N,09,W,05,"KV15C123","17211700123","",,G,29143,0,1704,253,1,A,17M13N09W05,
2569131,47369,510,1.4,.2098754,14.9911,1.95,GA,127.5,A,3.9,A,1,07/30/2021,0300,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,607,2,A,17M14N07W28,
2568531,58834,3835,25,.4375,1.75,1.75,LB,14,A,7,A,1,07/13/2021,1000,17,M,15,N,10,W,12,"UL89B159","17201700159","",,G,4003,0,1704,767,3,A,17M15N10W12,
2568645,61290,5990,25.2,2.3454144,9.3072,120,OZ,8,A,8,A,1,07/15/2021,0900,17,M,14,N,10,W,14,"SV61B159","17201700159","",,G,29143,0,1704,530,1,A,17M14N10W14,
3147178,51490,560,98,189.4536,193.32,193.32,LB,130,A,16.11,A,1,06/12/2021,0530,17,M,14,N,08,W,26,"OK71B414","17201700414","",,G,29143,0,1703,96,1,A,17M14N08W26,
3147196,61290,5990,25.2,5.4560268,21.6509,279.15,OZ,206,A,18.61,A,1,06/25/2021,0930,17,M,14,N,08,W,23,"OK71A414","17201700414","",,G,29143,0,1703,14,1,A,17M14N08W23,
3147220,57011,5820,48.7,12.2695267,25.1941,284.68,OZ,206,A,6.47,A,1,02/11/2021,1030,17,M,14,N,08,W,23,"OK71A414","17201700414","",,G,29143,0,1703,3,1,A,17M14N08W23,
3147123,57011,5820,48.7,17.5225035,35.9805,406.56,OZ,130,A,9.24,A,1,02/10/2021,1050,17,M,14,N,08,W,26,"OK71B414","17201700414","",,G,29143,0,1703,41,1,A,17M14N08W26,
3147141,61290,5990,25.2,3.620736,14.368,185.25,OZ,130,A,12.35,A,1,06/29/2021,2335,17,M,14,N,08,W,26,"OK71B414","17201700414","",,G,29143,0,1703,59,1,A,17M14N08W26,
3147125,51490,560,98,570.458,582.1,582.1,LB,206,A,58.21,A,1,05/21/2021,2359,17,M,14,N,08,W,23,"OK71A414","17201700414","",,G,29143,0,1703,43,1,A,17M14N08W23,
3147150,49029,2245,40,1.657,4.1425,66.28,OZ,86,A,16.57,A,1,05/17/2021,0635,17,M,14,N,07,W,21,"OK75A414","17201700414","",,G,29143,0,1703,68,1,A,17M14N07W21,
3147200,67523,6083,18.7,1.8802289,10.0547,140.84,OZ,130,A,11.09,A,1,06/24/2021,0420,17,M,14,N,08,W,26,"OK71B414","17201700414","",,G,29143,0,1703,18,1,A,17M14N08W26,
3147120,49029,2245,40,.125,.3125,5,OZ,206,A,1.25,A,1,06/08/2021,2220,17,M,14,N,08,W,23,"OK71A414","17201700414","",,G,29143,0,1703,38,1,A,17M14N08W23,
3147208,61290,5990,25.2,5.61141,22.2675,287.1,OZ,130,A,19.14,A,1,07/01/2021,0530,17,M,14,N,08,W,26,"OK71B414","17201700414","",,G,29143,0,1703,26,1,A,17M14N08W26,
3147158,56469,1973,22.3,4.9294373,22.1051,2.63,GA,14,A,5.25,A,1,02/17/2021,1400,17,M,12,N,08,W,02,"RH30A035","17211700165","",,G,29143,0,1703,76,3,A,17M12N08W02,
3147180,49029,2245,40,.872,2.18,34.88,OZ,86,A,8.72,A,1,05/14/2021,2345,17,M,14,N,07,W,21,"OK75A414","17201700414","",,G,29143,0,1703,98,1,A,17M14N07W21,
3271808,69322,401,98.5,559.321809,567.8394,80,GA,20,A,20,A,1,10/09/2021,0100,17,M,13,N,09,W,34,"KV10C140","17211700140","",,G,4003,0,1701,8,2,A,17M13N09W34,
1602587,68809,156,23.82,10.414104,43.72,43.72,LB,395,A,43.72,A,1,05/05/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,51,1,A,17M13N08W29,
1602602,50440,5787,22.58,1.95890532,8.6754,122.3,OZ,626,A,18.53,A,1,05/25/2021,2359,17,M,12,N,08,W,03,"RH38A011","17211700011","",,G,29143,0,1704,66,1,A,17M12N08W03,
1602619,67798,3834,65.8,11.31102,17.19,17.19,LB,50,A,50,A,1,04/07/2021,1400,17,M,14,N,09,W,35,"KV05A104","17201700104","",,G,4003,0,1704,608,1,A,17M14N09W35,
1602629,67798,3834,65.8,1.8095,2.75,2.75,LB,8,A,8,A,1,04/07/2021,1400,17,M,14,N,09,W,35,"KV10D104","17201700104","",,G,4003,0,1704,618,1,A,17M14N09W35,
141532,72535,3946,24.5,18.2829535,74.6243,7.79,GA,53.19,A,19.94,A,1,02/07/2021,1300,17,M,13,N,09,W,20,"KV36B284","17211700284","",,G,29143,0,1701,516,4,A,17M13N09W20,
141480,69328,401,98.5,627.4647985,637.0201,90,GA,10,A,10,A,1,01/18/2021,1600,17,M,15,N,10,W,12,"UL89C159","17201700159","",,G,4003,0,1701,470,1,A,17M15N10W12,
141421,67040,560,80,120,150,150,LB,10,A,10,A,1,01/29/2021,1600,17,M,14,N,09,W,35,"KV10C104","17201700104","",,G,4003,0,1701,411,1,A,17M14N09W35,
1602278,73322,6172,4.7,.8074083,17.1789,244.42,OZ,107,A,38.19,A,1,05/08/2021,2359,17,M,12,N,07,W,20,"RH73B295","17191700295","",,G,29143,0,1704,485,1,A,17M12N07W20,
1602300,62903,2254,8,.063176,.7897,.1,GA,6,A,3,A,1,05/08/2021,0900,17,M,15,N,10,W,13,"UL89F159","17201700159","",,G,4003,0,1704,507,1,A,17M15N10W13,
1602369,62903,2254,8,.063176,.7897,.1,GA,6,A,3,A,1,05/12/2021,0830,17,M,15,N,10,W,13,"UL89F159","17201700159","",,G,4003,0,1704,539,1,A,17M15N10W13,
1602421,69769,91798,.45,.04842,10.76,10.76,LB,28.7,A,28.7,A,1,05/10/2021,0930,17,M,13,N,09,W,05,"KV08D159","17201700159","",,G,4003,0,1704,263,2,A,17M13N09W05,
1602514,47712,3862,85,11.9,14,14,LB,7,A,7,A,1,05/21/2021,1100,17,M,13,N,09,W,03,"KV10D107","17201700107","",,G,4003,0,1704,575,1,A,17M13N09W03,
1602559,69769,1798,48.8,1.28344,2.63,2.63,LB,14,A,14,A,1,04/16/2021,0600,17,M,15,N,10,W,13,"UL89G159","17201700159","",,G,4003,0,1704,293,2,A,17M15N10W13,
1602530,69886,5971,22.7,7.3125099,32.2137,450,OZ,169.6,A,90,A,1,05/10/2021,1500,17,M,10,N,05,W,06,"MT53D010","17211700010","",,G,29143,0,1704,591,2,A,17M10N05W06,
1601782,67798,3834,65.8,2.8294,4.3,4.3,LB,25,A,12.5,A,1,04/10/2021,0100,17,M,14,N,09,W,35,"KV05D104","17201700104","",,G,4003,0,1704,632,1,A,17M14N09W35,
141445,58834,3835,25,.26,1.04,1.04,LB,25,A,8.33,A,1,02/12/2021,1500,17,M,14,N,09,W,35,"KV05D104","17201700104","",,G,4003,0,1701,435,4,A,17M14N09W35,
1601823,69769,1798,48.8,7.13944,14.63,14.63,LB,39,A,39,A,1,04/17/2021,1530,17,M,14,N,09,W,35,"KV11F104","17201700104","",,G,4003,0,1704,661,1,A,17M14N09W35,
1601841,64941,,,,54.5995,832.16,OZ,142,A,52.01,A,1,05/24/2021,0300,17,M,10,N,06,W,03,"MT49E010","17211700010","",,G,29143,0,1704,888,3,A,17M10N06W03,
1601854,50828,,,,55.9923,6.88,GA,55,A,55,A,1,05/19/2021,0100,17,M,13,N,09,W,20,"KV37A122","17191700122","",,G,29143,0,1704,901,3,A,17M13N09W20,
141531,63510,6035,25,.78,3.12,3.12,LB,53.19,A,19.94,A,1,02/07/2021,1300,17,M,13,N,09,W,20,"KV36B284","17211700284","",,G,29143,0,1701,515,2,A,17M13N09W20,
141533,51252,1929,38.7,27.3104739,70.5697,7.21,GA,43.29,A,7.21,A,1,02/07/2021,1300,17,M,13,N,09,W,20,"KV36A284","17211700284","",,G,29143,0,1701,517,5,A,17M13N09W20,
141535,58834,3835,25,.29,1.16,1.16,LB,13.9,A,4.63,A,1,01/18/2021,1030,17,M,13,N,09,W,05,"KV08E159","17201700159","",,G,29143,0,1701,539,5,A,17M13N09W05,
141565,52935,1855,41,4.004798,9.7678,1,GA,8,A,2.67,A,1,01/11/2021,1330,17,M,13,N,09,W,02,"KV18G159","17201700159","",,G,29143,0,1701,535,2,A,17M13N09W02,
1601913,29543,560,98,588,600,600,LB,40,A,40,A,1,05/26/2021,1100,17,M,15,N,10,W,12,"UL90A046","17211700046","",,G,29143,0,1704,328,1,A,17M15N10W12,
1601918,69769,91798,.45,.011835,2.63,2.63,LB,14,A,14,A,1,04/20/2021,0700,17,M,15,N,10,W,12,"UL89A159","17201700159","",,G,4003,0,1704,333,1,A,17M15N10W12,
1601922,69769,91798,.45,.00846,1.88,1.88,LB,10,A,10,A,1,04/20/2021,0900,17,M,15,N,10,W,12,"UL89C159","17201700159","",,G,4003,0,1704,337,1,A,17M15N10W12,
141551,51277,1973,41,4.874572,11.8892,1.2,GA,12,A,4,A,1,01/14/2021,1230,17,M,13,N,09,W,11,"KV28S159","17201700159","",,G,29143,0,1701,555,1,A,17M13N09W11,
141451,56469,1973,22.3,2.3428826,10.5062,1.25,GA,40,A,20,A,1,02/12/2021,1500,17,M,14,N,09,W,35,"KV05F104","17201700104","",,G,4003,0,1701,441,5,A,17M14N09W35,
141481,69328,401,98.5,878.4506785,891.8281,126,GA,14,A,14,A,1,01/19/2021,1700,17,M,15,N,10,W,12,"UL89B159","17201700159","",,G,4003,0,1701,472,1,A,17M15N10W12,
141448,65060,1855,41,30.005112,73.1832,7.5,GA,40,A,20,A,1,02/12/2021,1500,17,M,14,N,09,W,35,"KV05F104","17201700104","",,G,4003,0,1701,438,2,A,17M14N09W35,
141501,51277,1973,41,9.139843,22.2923,2.25,GA,43.29,A,7.21,A,1,02/07/2021,1300,17,M,13,N,09,W,20,"KV36A284","17211700284","",,G,29143,0,1701,519,3,A,17M13N09W20,
141567,50623,1868,40.4,6.9475476,17.1969,1.67,GA,8,A,2.67,A,1,01/11/2021,1330,17,M,13,N,09,W,02,"KV18G159","17201700159","",,G,29143,0,1701,537,4,A,17M13N09W02,
1602067,67798,3834,65.8,3.6848,5.6,5.6,LB,14,A,14,A,1,05/04/2021,0700,17,M,15,N,10,W,12,"UL89A159","17201700159","",,G,4003,0,1704,385,2,A,17M15N10W12,
1602039,65099,5770,1.38,8.62571208,625.0516,71.86,GA,72.7,A,71.86,A,1,05/12/2021,1700,17,M,11,N,06,W,05,"HV08A105","17211700105","",,G,29143,0,1704,175,2,A,17M11N06W05,
1602090,69278,401,98.5,335.5931445,340.7037,48,GA,48,A,48,A,1,05/01/2021,0830,17,M,14,N,09,W,35,"KV05B104","17201700104","",,G,4003,0,1704,714,5,A,17M14N09W35,
1602204,57911,401,98,271.860918,277.4091,38.54,GA,278,A,77.07,A,1,05/24/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,448,1,A,17M12N07W20,
141398,65060,1855,41,9.361612,22.8332,2.34,GA,25,A,6.25,A,1,02/11/2021,1230,17,M,13,N,09,W,10,"KV17A159","17201700159","",,G,4003,0,1701,388,2,A,17M13N09W10,
141404,61989,5999,19.05,.33324165,1.7493,.2,GA,16,A,6.4,A,1,02/13/2021,1205,17,M,14,N,09,W,34,"KV04A159","17201700159","",,G,4003,0,1701,394,3,A,17M14N09W34,
141419,67040,560,80,480,600,600,LB,40,A,40,A,1,01/29/2021,1600,17,M,14,N,09,W,35,"KV05F104","17201700104","",,G,4003,0,1701,409,1,A,17M14N09W35,
141432,71330,,,,20.7224,2.08,GA,50,A,16.67,A,1,02/12/2021,1500,17,M,14,N,09,W,35,"KV05A104","17201700104","",,G,4003,0,1701,422,1,A,17M14N09W35,
141438,65060,1855,41,24.004106,58.5466,6,GA,48,A,16,A,1,02/12/2021,1500,17,M,14,N,09,W,35,"KV05B104","17201700104","",,G,4003,0,1701,428,2,A,17M14N09W35,
141439,61989,5999,19.05,.83311365,4.3733,.5,GA,48,A,16,A,1,02/12/2021,1500,17,M,14,N,09,W,35,"KV05B104","17201700104","",,G,4003,0,1701,429,3,A,17M14N09W35,
1602129,57911,401,98,304.379866,310.5917,43.15,GA,278,A,43.15,A,1,05/01/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,410,1,A,17M12N07W20,
1602131,57911,401,98,399.256018,407.4041,56.6,GA,278,A,56.6,A,1,05/03/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,412,1,A,17M12N07W20,
141493,51277,1973,41,14.21757,34.677,3.5,GA,14,A,7,A,1,02/16/2021,1700,17,M,15,N,10,W,12,"UL89B159","17201700159","",,G,4003,0,1701,484,1,A,17M15N10W12,
141417,67040,560,80,300,375,375,LB,25,A,25,A,1,01/29/2021,1600,17,M,14,N,09,W,35,"KV05D104","17201700104","",,G,4003,0,1701,407,1,A,17M14N09W35,
1601982,70671,560,98,132.3,135,135,LB,10,A,9,A,1,05/30/2021,0100,17,M,12,N,08,W,04,"RH37A490","17201700490","",,G,29143,0,1704,924,1,A,17M12N08W04,
141564,58834,3835,25,.1675,.67,.67,LB,8,A,2.67,A,1,01/11/2021,1330,17,M,13,N,09,W,02,"KV18G159","17201700159","",,G,29143,0,1701,534,5,A,17M13N09W02,
141771,49868,5802,51,1.1475,2.25,36,OZ,20,A,6,A,1,01/11/2021,1500,17,M,10,N,06,W,03,"MT49F010","17211700010","",,G,29143,0,1701,191,2,A,17M10N06W03,
141837,69278,401,98.5,1048.728515,1064.699,150,GA,20,A,20,A,1,02/07/2021,1300,17,M,14,N,10,W,03,"SV45A073","17201700073","",,G,4003,0,1701,257,2,A,17M14N10W03,
3271810,69322,401,98.5,139.8305015,141.9599,20,GA,5,A,5,A,1,10/09/2021,0100,17,M,14,N,09,W,34,"KV10B140","17211700140","",,G,4003,0,1701,10,2,A,17M14N09W34,
141860,52935,1855,41,1.501789,3.6629,48,OZ,4,A,.75,A,1,01/30/2021,1205,17,M,13,N,09,W,02,"KV11C159","17201700159","",,G,29143,0,1701,294,2,A,17M13N09W02,
141871,49868,5802,51,4.1157,8.07,8.07,LB,28.69,A,10.76,A,1,02/17/2021,1030,17,M,13,N,09,W,22,"KV50B159","17201700159","",,G,29143,0,1701,305,1,A,17M13N09W22,
141893,49868,5802,51,.5763,1.13,1.13,LB,4,A,1.5,A,1,02/06/2021,1205,17,M,14,N,09,W,35,"KV11E104","17201700104","",,G,29143,0,1701,327,1,A,17M14N09W35,
141700,61989,5999,19.05,.0378714,.1988,2.91,OZ,395,A,.58,A,1,01/04/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1701,120,1,A,17M13N08W29,
141794,57011,5820,48.7,74.9998019,154.0037,1740.16,OZ,145,A,54.38,A,1,01/15/2021,1500,17,M,10,N,05,W,06,"MT53E010","17211700010","",,G,29143,0,1701,214,3,A,17M10N05W06,
141821,66618,1696,70,39.9,57,912,OZ,38,A,38,A,1,01/18/2021,1500,17,M,10,N,06,W,02,"MT49G010","17211700010","",,G,29143,0,1701,241,3,A,17M10N06W02,
141884,52935,1855,41,12.014353,29.3033,384,OZ,16,A,6,A,1,02/06/2021,1205,17,M,14,N,09,W,35,"KV11A104","17201700104","",,G,29143,0,1701,318,2,A,17M14N09W35,
141616,66618,1696,70,54.838,78.34,78.34,LB,178.3,A,52.23,A,1,01/20/2021,2359,17,M,12,N,07,W,16,"RH60A295","17191700295","",,G,29143,0,1701,36,1,A,17M12N07W16,
