OBJECTID,ECAPS,UNIT_ID,PARK_NAME,SUP_DIST,LAST_NAME,STREET_NUM,STREET_NAM,CITY,ZIP,FULL_ADDRESS,FAC_PHONE,POOL_PHONE,SR_PHONE,PLANNING_AREA,CLASSIFICATION,SPECIAL_USE,RGNL_LOCAL,AGENCY,GIS_ACRES,INVENTORY_ACRES,COMMUNITY_BLDG,SR_CENTER,GYMNASIUM,AUDITORIUM,POOL_BLDG,NATURE_CTR,BOAT_INSTR_CTR,RESTROOM,CONCESS_STND,MULTIPURPOSE_ROOM,CLASSROOM,LIBRARY,DOG_PARK,BOXING_CLUB,COMPUTER_LAB,WEIGHT_ROOM,EXHIBIT_AREA,MUSEUM,HISTORIC_VALUE,CIVIC_ART,MEMORIAL,THEATER,GIFT_SHOP,SHERIFF_SUB_STATION,PICNIC_SHELTER,GROUP_PICNIC_SHELTER,AMPHITHEATER,TICKET_BOOTH,MAINTENANCE_YARD_BLDG,TRASH_ENCLOSURE,BASEBALL_FIELD,SOFTBALL_FIELD,SOCCER_FIELD,WIFI,SYNTHETIC_SOCCER_FIELD,FUTSAL,FOOTBALL_FIELD,CRICKET_FIELD,MULTIPURPOSE_OVERLAY,TENNIS_COURT,BASKETBALL_FULL,BASKETBALL_HALF,VOLLEYBALL_SAND,VOLLEYBALL_HARD,SHUFFLEBOARD_COURT,HANDBALL_COURT,LAWN_BOWLING,SWIMMING_POOL,WADING_POOL,SPLASH_PAD,FITNESS_ZONE,BOATING_AREA,LAKE,BOAT_RENTAL,SWIM_BEACH,SAILING_AREA,FISHING_LAKE,EQUESTRIAN_BOARDING,TRAIL_STAGING_AREAS,HORSE_DRINKER,HORSE_TIES,HORSE_ARENA,MULTIUSE_TRAIL,HORSE_TRAIL,HIKING_TRAIL,BICYCLE_TRAIL,HORSESHOE_PIT,DISC_GOLF_HOLES,BMX_TRACK,IN_GROUND_SKATE_PARK,ABOVE_GROUND_SKATE_PARK,COMMUNITY_GARDEN,SPECIALTY_GARDEN,CONTROL_AIRPLANE_AREA,MODEL_BOAT_AREA,SHOOTING_RANGE,ANIMAL_EXHIBIT,WILDLIFE_SANCTUARY,PLAY_AREA_2_5_YRS,PLAY_AREA_5_12_YRS,PLAY_AREA_2_12_YRS,GOLF_COURSE_HOLES,PUTTING_GREEN,DRIVING_RANGE,CLUB_HOUSE,BANQUET_ROOM,SNACK_SHOP,COFFEE_SHOP,PRO_SHOP,GOLF_CARTS,CAMPING_TENT,CAMPING_GROUP,CAMPING_RV,RV_DUMP_STATION,SHOWERS,BRBQS,OUTDOOR_KITCHEN,PICNIC_TABLES,DRINKING_FOUNTAINS,TELEPHONE,VENDING_MACHINE,BANNERS_KIOSKS,EDUCATIONAL_SIGNAGE,PLAZA,OUTDOOR_STAGE,MAINTENANCE_YARD,SECURITY_LIGHTING,PARKING_ONSITE,PARKING_OSV,SHARED_PARKING,CEN_LAT,CEN_LON,P_Classification_Count,Special_Use_Count,Amenity_A,Amenity_B,Amenity_C,Amenity_D,Text_A,Text_B,Text_C,Shape__Area,Shape__Length
6015,TRLV,46293,Trailview Park,1,Trailview Park,2625,Saleroso Drive,Rowland Heights,91748,"2625 Saleroso Drive, Rowland Heights, CA  91748",626-333-1369,,,ESGV,N,,L,E,50.60136563,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,33.97210225,-117.92118127,0,0,0,0,0,,,Heights District,Unincorporated,2204188.62011719,8575.00027498791
6016,TUJ,12696,Tujunga Ponds Wildlife Sanctuary,5,Tujunga Ponds Wildlife Sanctuary,,Cottonwood Ave and Wentworth St,Los Angeles,91040," Cottonwood Ave and Wentworth St, Los Angeles, CA  91040",661-944-6881,,,SFV,SU,S,R,R,12.87837036,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.26829691,-118.34058643,0,0,0,0,0,,,No District,City of Los Angeles,560980.06640625,4242.9212730486
6017,TWO,14870,Two Strike County Park,5,Two Strike Park,5107,Rosemont Avenue,La Crescenta,91214,"5107 Rosemont Avenue, La Crescenta, CA  91214",818-249-5940,,,WSGV,NH,,L,N,8.19790669,8.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,34.23342329,-118.23608154,0,0,0,0,0,,,Foothill District,Unincorporated,357099.384765625,2647.30558663475
6018,VALV,7289,Val Verde Community Regional Park,5,Val Verde Community Regional Park,30300,West Arlington Road,Val Verde,91384,"30300 West Arlington Road, Val Verde, CA  91384",661-257-4014,661-257-7639,,SC,CR,,R,N,57.91625123,57.92,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,34.44444924,-118.66516473,1,,0,0,0,,Eureka Val Verde Park,Santa Clarita Valley District,Unincorporated,2522824.04003906,8486.33160974406
6019,VALL,14961,Valleydale Park,1,Valleydale Park,5525,North Lark Ellen Avenue,Azusa,91702,"5525 North Lark Ellen Avenue, Azusa, CA  91702",626-334-8020,,,ESGV,NH,,L,E,9.12584102,9.13,2,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,34.11227078,-117.91812753,1,,0,0,0,,,San Gabriel Valley District,Unincorporated,397520.39453125,2728.34487407934
6020,VASQ,14990,Vasquez Rocks Natural Area and Nature Center,5,Vasquez Rocks Natural Area and Nature Center,10700,West Escondido Canyon Road,Agua Dulce,91350,"10700 West Escondido Canyon Road, Agua Dulce, CA  91350",661-268-0840,,,SC,SU,NA,R,R,945.17295735,945.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34.48060049,-118.31483145,0,0,0,1,0,,"Ranger Residence, Toney Residence",No District,Unincorporated,41171647.5009766,35070.965153391
6021,VETS,15017,Veterans Memorial Community Regional Park,5,Veterans Memorial Community Regional Park,13000,Sayre Street,Sylmar,91342,"13000 Sayre Street, Sylmar, CA  91342",818-833-7550,,,SFV,CR,,R,N,96.56972399,96.57,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,34.32682982,-118.41689898,0,0,3,3,0,,,Foothill District,Unincorporated/City of Los Angeles,4206564.06738281,9737.89032577703
6022,VICT,6244,Victoria Community Regional Park,2,Victoria Community Regional Park,419,Martin Luther King Jr. Street,Carson,90746,"419 Martin Luther King Jr. Street, Carson, CA  90746",310-217-8370,310-217-8372,,SB,CR,,R,S,34.35360596,34.35,1,0,1,0,1,0,0,6,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,3,0,0,0,0,0,3,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30,4,0,2,1,0,0,0,0,1,1,0,0,33.85749005,-118.27135307,0,0,0,0,0,,"Dominguez Hills Park, Laguna Dominguez Regional Park",Southwest District,City of Carson,1496438.41601563,9061.61812853495
6023,VGC,6243,Victoria Golf Course,2,Victoria Golf Course,340,East 192nd Street,Carson,90746,"340 East 192nd Street, Carson, CA  90746",310-323-6981,,,SB,SU,G,R,G,167.25429976,167.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.85239385,-118.26960558,0,0,0,0,0,,,No District,City of Carson,7285574.59082031,11211.075541586
6024,VROB,45863,Virginia Robinson Gardens,3,Robinson Gardens,1008,Eldan Way,Beverly Hills,90210,"1008 Eldan Way, Beverly Hills, CA  90210",310-276-5367,,,W,SU,B,R,R,6.14864456,6.15,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.08662642,-118.41752149,0,0,0,6,0,,,No District,City of Beverly Hills,267834.124023438,2268.87168023933
6025,WNP,45864,Walnut Nature Park,4,Walnut Nature Park,2642,Olive Street,Walnut Park,90255,"2642 Olive Street, Walnut Park, CA  90255",323-586-7260,,,M,P,,L,E,3.81228195,3.81228195,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33.96699579,-118.22381907,0,0,0,4,0,,,East Los Angeles District,Unincorporated,166062.484375,2583.84426486572
6026,WNGC,6566,Whittier Narrows Golf Course,1,Whittier Narrows Golf Course,8640,Rush Street,Rosemead,91770,"8640 Rush Street, Rosemead, CA  91770",626-288-1044,,,WSGV,SU,G,R,G,250.02801098,250.02823201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05015679,-118.07678843,0,0,0,0,0,,,No District,Unincorporated/City of Rosemead,10891187.0800781,16718.9153010867
6027,WNNC,100021,Whittier Narrows Natural Area and Nature Center,1,Whittier Narrows Natural Area and Nature Center,1000,Durfee Road,South El Monte,91733,"1000 Durfee Road, South El Monte, CA  91733",626-575-5523,,,WSGV,SU,NA,R,R,348.55205097,348.55,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,34.02793619,-118.05647044,0,0,0,2,0,,,No District,Unincorporated/City of Whittier,15182866.609375,23435.6694880861
6028,WNRA,6567,Whittier Narrows Recreation Area,1,Whittier Narrows Recreation Area,750,South Santa Anita Avenue,South El Monte,91733,"750 South Santa Anita Avenue, South El Monte, CA  91733",626-575-5526,,,WSGV,R,,R,R,778.18292474,778.18,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,17,0,1,1,1,1,6,10,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,2,18,1,0,0,1,1,1,1,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,34.03970982,-118.06308912,0,0,0,27,0,,,No District,Unincorporated,33897542.5839844,64086.6415650255
6029,HART,7277,William S. Hart Regional Park,5,Hart Regional Park,24151,North Newhall Avenue,Newhall,91321,"24151 North Newhall Avenue, Newhall, CA  91321",661-259-1750,,,SC,SU,H,R,R,162.47054086,162.47068449,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,34.37157776,-118.5264598,0,0,11,16,0,,,No District,City of Santa Clarita,7077194.70703125,11106.6766977156
6030,WAVE,45865,Washington Ave Park,2,Washington Ave Park,15614,South Washington Avenue,Compton,90221,"15614 South Washington Avenue, Compton, CA  90221",310-965-8608,,,M,P,,L,S,0.35970126,0.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.89110515,-118.19365739,0,0,0,0,0,,,Southeast District,Unincorporated,15668.537109375,633.063283477942
6031,,46291,Shady Bend (Llano Del Rio),5,zzz  Shady Bend,,Avenue V and 175th St E,Llano,93544," Avenue V and 175th St E, Llano, CA  93544",,,,AV,U,,,TBD,42.96604725,42.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.50839808,-117.82091796,0,0,0,0,0,,Llano del Rio Cooperative Colony Ruins,No District,Unincorporated,1871595.18652344,12078.4748715225
6032,,6487,Cold Creek Canyon,3,zzz  Cold Creek Canyon,,Cold Canyon Rd and Mulholland Hwy,Calabasas,91302," Cold Canyon Rd and Mulholland Hwy, Calabasas, CA  91302",,,,SMC,U,,,TBD,58.17054021,58.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.09347555,-118.67202359,0,0,0,0,0,,,No District,Unincorporated,2533900.84082031,12565.4941153212
6033,,45866,Compton Creek Walking Path Phase I,2,Compton Creek Walking Path Phase I,,E 118th St and Slater St,Los Angeles,90059," E 118th St and Slater St, Los Angeles, CA  90059",310-965-8608,,,M,N,,L,S,2.06785699,2.06785882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,33.92507825,-118.25206671,0,0,0,0,0,,,Southwest District,Unincorporated,90075.56640625,2006.00212729218
6034,ALON,44524,Alondra Community Regional Park,2,Alondra Community Regional Park,3850,Manhattan Beach Boulevard,Lawndale,90260,"3850 Manhattan Beach Boulevard, Lawndale, CA  90260",310-217-8366,310-532-5303,,SB,CR,,R,S,52.6969145,52.7,1,0,1,0,1,0,0,7,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,60,9,0,0,0,0,0,0,1,1,3,0,0,33.88380602,-118.33662147,0,0,0,0,1,,,Southwest District,Unincorporated,2295470.44335938,11761.0065056014
6035,GERH,14183,Carl O. Gerhardy Wildlife Sanctuary,5,Gerhardy Wildlife Sanctuary,,240th St E and E Avenue M,Antelope Valley,93591," 240th St E and E Avenue M, Antelope Valley, CA  93591",661-944-6881,,,AV,SU,S,R,R,552.01520671,552.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.63438184,-117.69496637,0,0,0,0,0,,,No District,Unincorporated,24045707.4755859,33368.5829825358
6036,DBGC,7047,Diamond Bar Golf Course,1,Diamond Bar Golf Course,22751,East Golden Springs Drive,Diamond Bar,91765,"22751 East Golden Springs Drive, Diamond Bar, CA  91765",909-861-8282,,,ESGV,SU,G,R,G,172.25106594,172.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.01009606,-117.82058139,0,0,0,0,0,1,,No District,City of Diamond Bar,7503226.40136719,18784.5370405997
6037,KGC,12346,Knollwood Golf Course,3,Knollwood Golf Course,12040,Balboa Boulevard,Granada Hills,91343,"12040 Balboa Boulevard, Granada Hills, CA  91343",818-363-8161,,,SFV,SU,G,R,G,150.56628034,150.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29196821,-118.49738765,0,0,0,0,0,,Dwight D. Eisenhower Golf Course and Country Club,No District,City of Los Angeles,6558646.7578125,40832.1411487065
6038,LADE,6296,Ladera Park,2,Ladera Park,6027,Ladera Park Avenue,Los Angeles,90056,"6027 Ladera Park Avenue, Los Angeles, CA  90056",323-298-3629,,323-298-6038,W,C,,L,S,15.84238012,15.84,1,1,0,0,0,0,0,4,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,15,0,0,1,0,0,0,0,1,1,0,0,33.98583176,-118.35954878,0,0,0,0,0,,,Central West District,Unincorporated,690091.939453125,4889.75461204172
6039,LOMA,6712,Loma Alta Park,5,Loma Alta Park,3330,North Lincoln Avenue,Altadena,91001,"3330 North Lincoln Avenue, Altadena, CA  91001",626-398-5451,626-797-8903,,WSGV,CR,,R,N,25.02586567,25.03,2,0,1,0,1,0,0,2,0,1,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,34.20204151,-118.15773337,1,,0,0,1,,"Mt. Lowe Military Academy, Mt. Lowe County Park",Foothill District,Unincorporated,1090098.76855469,9216.91956700365
6040,OWEN,6209,Jesse Owens Community Regional Park,2,Owens Community Regional Park,9651,South Western Avenue,Los Angeles,90047,"9651 South Western Avenue, Los Angeles, CA  90047",323-241-6704,323-241-6708,,M,CR,,R,S,19.11837699,19.12,1,0,1,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,2,0,0,0,0,1,1,1,0,0,33.94684858,-118.31057718,1,,0,3,0,,Southwest Sportsman's Park,Central West District,City of Los Angeles,832793.90625,4556.77306781426
6041,BCYN,45869,Browns Canyon Staging Area,5,Browns Canyon Staging Area,12080,Browns Canyon Road,Chatsworth,91311,"12080 Browns Canyon Road, Chatsworth, CA  91311",626-575-5756,,,SFV,U,EQP,R,R,27.20548499,27.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29486781,-118.59155226,0,0,0,0,0,,,No District,Unincorporated,1185020.60449219,4883.65310605577
6042,BOXG,45875,Eastside Eddie Heredia Boxing Club,1,Heredia Boxing Club,5127,East Olympic Boulevard,Los Angeles,90022,"5127 East Olympic Boulevard, Los Angeles, CA  90022",323-267-2413,,,M,SU,O,L,E,0.23146009,0.23,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,34.01687804,-118.15993887,0,0,0,2,0,,,East Los Angeles District,Unincorporated,10082.37109375,401.665806270258
6043,,45877,La Brea Greenbelt,2,zzz  La Brea Greenbelt,,S La Brea Ave and Veronica St,Los Angeles,90008," S La Brea Ave and Veronica St, Los Angeles, CA  90008",,,,W,U,,,TBD,21.75328617,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.00734416,-118.35701916,0,0,0,0,0,,,No District,City of Los Angeles,947570.197265625,8106.24941997561
6044,MCGC,6781,Marshall Canyon Golf Course,5,Marshall Canyon Golf Course,6100,North Stephens Ranch Road,La Verne,91750,"6100 North Stephens Ranch Road, La Verne, CA  91750",909-593-8211,,,ESGV,SU,G,R,G,156.27918584,156.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.14751328,-117.75036073,0,0,0,0,0,,,No District,Unincorporated/City of La Verne,6807498.59179688,16473.2645385883
6045,SAND,6782,San Dimas Canyon Community Regional Park,5,San Dimas Canyon Community Regional Park,512,Sycamore Canyon Road,San Dimas,91773,"512 Sycamore Canyon Road, San Dimas, CA  91773",888-239-6700,,,ESGV,R,,R,R,12.23791748,12.24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,34.12824579,-117.79246265,0,0,0,0,0,,"San Dimas Foothill Park, San Dimas Quarry",No District,City of San Dimas,533081.55859375,3783.94213612848
